,title,price,link
20,"FUTOPIA ULTIMUS PRO [2024] Intel Celeron Dual Core Upto 2.8 Ghz 4GB RAM 128 GB eMMC Expandable Upto 512 GB, 14.1"" HD Display Intel HD Graphics Win 11 Home 1.30 Kg Thin & Light Laptop Space Grey  ","12,990",https://amazon.in//FUTOPIA-ULTIMUS-Celeron-Expandable-Graphics/dp/B0CY2PQKSM/ref=sr_1_87?dib=eyJ2IjoiMSJ9.MKZ5ue9xhvzk-tKZtB2XL_ujcj03djtnkCMwP9BE8kjBKj5agoRR-DGqo5X3LbPvEWP_rhLUdFbZmzmzVYQMd4HpWILJsSjL0IUKC_b9JoKTu53CbddIVGJT0UyQrzKrtAiJ5GnbNEYsj44ebv0csO237XEUCUbgYa1rFyCgizY_f8oU-6S3qHUFvCDtEW-OjQ2wnh0re2ROBN6KVUVnjz7s8Esc4Gk1sUPadITP73U.UawRpjGZhV_ns7cZQNeKqWLKIh3AetomMqCDzXZSmLE&dib_tag=se&keywords=laptop&qid=1724844429&sr=8-87
21,JioBook 11 Android 4G Laptop (Mediatek 8788 Octa-core 2 GHz/ARM Mali G72 MP3 @800 MHz/29.5cms 60 Hz/Thin and Light Laptop/ 4 GB LPDDR4/ 64 GB eMMC/JioOS/Dual Band Wi-Fi/Blue/ 990 GMS)/Office Included  ,"15,599",https://amazon.in//JioBook-Octa-Core-LPDDR4-JioOS-Expandable/dp/B0CKX9PY1H/ref=sr_1_88?dib=eyJ2IjoiMSJ9.MKZ5ue9xhvzk-tKZtB2XL_ujcj03djtnkCMwP9BE8kjBKj5agoRR-DGqo5X3LbPvEWP_rhLUdFbZmzmzVYQMd4HpWILJsSjL0IUKC_b9JoKTu53CbddIVGJT0UyQrzKrtAiJ5GnbNEYsj44ebv0csO237XEUCUbgYa1rFyCgizY_f8oU-6S3qHUFvCDtEW-OjQ2wnh0re2ROBN6KVUVnjz7s8Esc4Gk1sUPadITP73U.UawRpjGZhV_ns7cZQNeKqWLKIh3AetomMqCDzXZSmLE&dib_tag=se&keywords=laptop&qid=1724844429&sr=8-88
22,"ASUS Vivobook Go 14 (2023), AMD Ryzen 3 7320U, Thin & Light Laptop, 14-inch (35.56 cm) FHD, (8GB RAM /512GB SSD/Windows 11/Office 2021/Alexa Built-in/Grey Green/1.38 kg), E1404FA-NK323WS  ","30,850",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK323WS/dp/B0C7HDXQ1C/ref=sr_1_89?dib=eyJ2IjoiMSJ9.MKZ5ue9xhvzk-tKZtB2XL_ujcj03djtnkCMwP9BE8kjBKj5agoRR-DGqo5X3LbPvEWP_rhLUdFbZmzmzVYQMd4HpWILJsSjL0IUKC_b9JoKTu53CbddIVGJT0UyQrzKrtAiJ5GnbNEYsj44ebv0csO237XEUCUbgYa1rFyCgizY_f8oU-6S3qHUFvCDtEW-OjQ2wnh0re2ROBN6KVUVnjz7s8Esc4Gk1sUPadITP73U.UawRpjGZhV_ns7cZQNeKqWLKIh3AetomMqCDzXZSmLE&dib_tag=se&keywords=laptop&qid=1724844429&sr=8-89
23,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","43,990",https://amazon.in//Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CLTW4D7T/ref=sr_1_90?dib=eyJ2IjoiMSJ9.MKZ5ue9xhvzk-tKZtB2XL_ujcj03djtnkCMwP9BE8kjBKj5agoRR-DGqo5X3LbPvEWP_rhLUdFbZmzmzVYQMd4HpWILJsSjL0IUKC_b9JoKTu53CbddIVGJT0UyQrzKrtAiJ5GnbNEYsj44ebv0csO237XEUCUbgYa1rFyCgizY_f8oU-6S3qHUFvCDtEW-OjQ2wnh0re2ROBN6KVUVnjz7s8Esc4Gk1sUPadITP73U.UawRpjGZhV_ns7cZQNeKqWLKIh3AetomMqCDzXZSmLE&dib_tag=se&keywords=laptop&qid=1724844429&sr=8-90
24,"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","34,990",https://amazon.in//Acer-Premium-Windows-AL15-41-Display/dp/B0CB7S1RTX/ref=sr_1_13?dib=eyJ2IjoiMSJ9.MPfRRWvR1zv8cS4EMt5RBaNu69b4O1sNkIk9bvdoBdgXUNROBVNK5LTVCuIKMZcde85G289Jga3jfVgcSNhfgcaOZ8nYqSDxQsFLZcnGfK0lsvAaU0kKTtscNQzzZ0voXuhmQF88VcES9d8FFudj4EUyfpmwmbpl_muaeMH6_3nFqmixZIYTSIaanzGvBknGDWYXlYoUpuTSoqqSCNLhqNlHhGjlwQM3a-RS1X8nUtw.0dJPNyW1m5cbhJYsmii28fe0Pok_4LqmgBvX7Yq0tAk&dib_tag=se&keywords=laptop&qid=1724844408&sr=8-13
25,"Lenovo IdeaPad 3 12th Gen Intel Core i5-1235U 15.6"" (39.62cm) FHD Thin and Light Laptop (8GB/512GB SDD/Windows 11/Office 2021/Backlit/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00EDIN  ","47,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NTI3ODQyODI4MDY2MTAwOjE3MjQ4NDQ0Mjk6c3BfbXRmOjMwMDA1MDQzMTAyODczMjo6MDo6&url=%2FLenovo-i5-1235U-Anti-Glare-Warranty-82RK00EDIN%2Fdp%2FB0B7R7FF23%2Fref%3Dsr_1_91_sspa%3Fdib%3DeyJ2IjoiMSJ9.MKZ5ue9xhvzk-tKZtB2XL_ujcj03djtnkCMwP9BE8kjBKj5agoRR-DGqo5X3LbPvEWP_rhLUdFbZmzmzVYQMd4HpWILJsSjL0IUKC_b9JoKTu53CbddIVGJT0UyQrzKrtAiJ5GnbNEYsj44ebv0csO237XEUCUbgYa1rFyCgizY_f8oU-6S3qHUFvCDtEW-OjQ2wnh0re2ROBN6KVUVnjz7s8Esc4Gk1sUPadITP73U.UawRpjGZhV_ns7cZQNeKqWLKIh3AetomMqCDzXZSmLE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724844429%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
26,"Chuwi GemiBook Plus 15.6"" Laptop, 8GB RAM 256GB SSD, Windows 11, Intel N100 (Upto 3.4GHz), WIFI 6, USB-A 3.0, Webcam, Bluetooth 5.2, HDMI Port, 38Wh, 1.7kg (Iron Gray)  ","21,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NTI3ODQyODI4MDY2MTAwOjE3MjQ4NDQ0Mjk6c3BfbXRmOjMwMDE0MDA3OTY4MDgzMjo6MDo6&url=%2FChuwi-GemiBook-Plus-Windows-Bluetooth%2Fdp%2FB0CP98WK8J%2Fref%3Dsr_1_92_sspa%3Fdib%3DeyJ2IjoiMSJ9.MKZ5ue9xhvzk-tKZtB2XL_ujcj03djtnkCMwP9BE8kjBKj5agoRR-DGqo5X3LbPvEWP_rhLUdFbZmzmzVYQMd4HpWILJsSjL0IUKC_b9JoKTu53CbddIVGJT0UyQrzKrtAiJ5GnbNEYsj44ebv0csO237XEUCUbgYa1rFyCgizY_f8oU-6S3qHUFvCDtEW-OjQ2wnh0re2ROBN6KVUVnjz7s8Esc4Gk1sUPadITP73U.UawRpjGZhV_ns7cZQNeKqWLKIh3AetomMqCDzXZSmLE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724844429%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
27,"HP Laptop 14, Intel Core Ultra 7 155H, Built-in AI, 14-inch (35.6 cm), FHD, 16GB DDR5, 512GB SSD, Intel Arc Graphics, 1080p FHD Camera w/Privacy Shutter, Backlit KB (Win 11, Silver, 1.4 kg), gr1023TU  ","84,990",https://amazon.in//HP-14-inch-Graphics-Privacy-gr1023TU/dp/B0D8J85F5X/ref=sr_1_93?dib=eyJ2IjoiMSJ9.MKZ5ue9xhvzk-tKZtB2XL_ujcj03djtnkCMwP9BE8kjBKj5agoRR-DGqo5X3LbPvEWP_rhLUdFbZmzmzVYQMd4HpWILJsSjL0IUKC_b9JoKTu53CbddIVGJT0UyQrzKrtAiJ5GnbNEYsj44ebv0csO237XEUCUbgYa1rFyCgizY_f8oU-6S3qHUFvCDtEW-OjQ2wnh0re2ROBN6KVUVnjz7s8Esc4Gk1sUPadITP73U.UawRpjGZhV_ns7cZQNeKqWLKIh3AetomMqCDzXZSmLE&dib_tag=se&keywords=laptop&qid=1724844429&sr=8-93
28,"ASUS Vivobook Go 14 (2023) Thin & Light Laptop,AMD Ryzen 5 7520U, 14-inch (35.56 cm) FHD, (8GB RAM/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Silver/1.38 kg), E1404FA-NK521WS  ","37,919",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK521WS/dp/B0BVMM9CW5/ref=sr_1_94?dib=eyJ2IjoiMSJ9.MKZ5ue9xhvzk-tKZtB2XL_ujcj03djtnkCMwP9BE8kjBKj5agoRR-DGqo5X3LbPvEWP_rhLUdFbZmzmzVYQMd4HpWILJsSjL0IUKC_b9JoKTu53CbddIVGJT0UyQrzKrtAiJ5GnbNEYsj44ebv0csO237XEUCUbgYa1rFyCgizY_f8oU-6S3qHUFvCDtEW-OjQ2wnh0re2ROBN6KVUVnjz7s8Esc4Gk1sUPadITP73U.UawRpjGZhV_ns7cZQNeKqWLKIh3AetomMqCDzXZSmLE&dib_tag=se&keywords=laptop&qid=1724844429&sr=8-94
29,"HP Laptop 15, 13th Gen IntelÂ® Coreâ„¢ i5-1334U, 15.6-inch(39.6 cm), FHD, 8GB DDR4(3200 MHZ),512GB SSD,MSO,Dual Speakers,Win 11, Natural Silver, 1.6kg, 15-fd0220TU  ","52,990",https://amazon.in//HP-i5-1334U-15-6-inch-Speakers-15-fd0220TU/dp/B0CY2PZZJB/ref=sr_1_95?dib=eyJ2IjoiMSJ9.MKZ5ue9xhvzk-tKZtB2XL_ujcj03djtnkCMwP9BE8kjBKj5agoRR-DGqo5X3LbPvEWP_rhLUdFbZmzmzVYQMd4HpWILJsSjL0IUKC_b9JoKTu53CbddIVGJT0UyQrzKrtAiJ5GnbNEYsj44ebv0csO237XEUCUbgYa1rFyCgizY_f8oU-6S3qHUFvCDtEW-OjQ2wnh0re2ROBN6KVUVnjz7s8Esc4Gk1sUPadITP73U.UawRpjGZhV_ns7cZQNeKqWLKIh3AetomMqCDzXZSmLE&dib_tag=se&keywords=laptop&qid=1724844429&sr=8-95
30,"ASUS Vivobook 16 (2023), Intel Core i9-13900H 13th Gen, Thin & Light Laptop, 16"" (40.64 cm) FHD+,(16GB/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Silver/1.88 kg) X1605VA-MB946WS  ","94,990",https://amazon.in//ASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB946WS/dp/B0CHMYJ9BK/ref=sr_1_96?dib=eyJ2IjoiMSJ9.MKZ5ue9xhvzk-tKZtB2XL_ujcj03djtnkCMwP9BE8kjBKj5agoRR-DGqo5X3LbPvEWP_rhLUdFbZmzmzVYQMd4HpWILJsSjL0IUKC_b9JoKTu53CbddIVGJT0UyQrzKrtAiJ5GnbNEYsj44ebv0csO237XEUCUbgYa1rFyCgizY_f8oU-6S3qHUFvCDtEW-OjQ2wnh0re2ROBN6KVUVnjz7s8Esc4Gk1sUPadITP73U.UawRpjGZhV_ns7cZQNeKqWLKIh3AetomMqCDzXZSmLE&dib_tag=se&keywords=laptop&qid=1724844429&sr=8-96
31,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4 + 512GB SSD/Intel UHD Graphics/15 (38cm) FHD Display/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Spill-Resistant KB/1.69kg  ","51,750",https://amazon.in//Dell-15-Processor-Antivirus-Spill-Resistant/dp/B0BQJ7WR2R/ref=sr_1_97?dib=eyJ2IjoiMSJ9.MKZ5ue9xhvzk-tKZtB2XL_ujcj03djtnkCMwP9BE8kjBKj5agoRR-DGqo5X3LbPvEWP_rhLUdFbZmzmzVYQMd4HpWILJsSjL0IUKC_b9JoKTu53CbddIVGJT0UyQrzKrtAiJ5GnbNEYsj44ebv0csO237XEUCUbgYa1rFyCgizY_f8oU-6S3qHUFvCDtEW-OjQ2wnh0re2ROBN6KVUVnjz7s8Esc4Gk1sUPadITP73U.UawRpjGZhV_ns7cZQNeKqWLKIh3AetomMqCDzXZSmLE&dib_tag=se&keywords=laptop&qid=1724844429&sr=8-97
32,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.63 kg), E1504FA-NJ542WS  ","43,990",https://amazon.in//ASUS-Vivobook-Laptop-Windows-E1504FA-NJ542WS/dp/B0BTWF2BQX/ref=sr_1_98?dib=eyJ2IjoiMSJ9.MKZ5ue9xhvzk-tKZtB2XL_ujcj03djtnkCMwP9BE8kjBKj5agoRR-DGqo5X3LbPvEWP_rhLUdFbZmzmzVYQMd4HpWILJsSjL0IUKC_b9JoKTu53CbddIVGJT0UyQrzKrtAiJ5GnbNEYsj44ebv0csO237XEUCUbgYa1rFyCgizY_f8oU-6S3qHUFvCDtEW-OjQ2wnh0re2ROBN6KVUVnjz7s8Esc4Gk1sUPadITP73U.UawRpjGZhV_ns7cZQNeKqWLKIh3AetomMqCDzXZSmLE&dib_tag=se&keywords=laptop&qid=1724844429&sr=8-98
33,"Lenovo V15 AMD Ryzen 3 7320U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Arctic Grey/1.65 Kg), 82YU00W7IN  ","29,999",https://amazon.in//Lenovo-39-62cm-Antiglare-Windows-82YU00W7IN/dp/B0C69Z4TKW/ref=sr_1_99?dib=eyJ2IjoiMSJ9.MKZ5ue9xhvzk-tKZtB2XL_ujcj03djtnkCMwP9BE8kjBKj5agoRR-DGqo5X3LbPvEWP_rhLUdFbZmzmzVYQMd4HpWILJsSjL0IUKC_b9JoKTu53CbddIVGJT0UyQrzKrtAiJ5GnbNEYsj44ebv0csO237XEUCUbgYa1rFyCgizY_f8oU-6S3qHUFvCDtEW-OjQ2wnh0re2ROBN6KVUVnjz7s8Esc4Gk1sUPadITP73U.UawRpjGZhV_ns7cZQNeKqWLKIh3AetomMqCDzXZSmLE&dib_tag=se&keywords=laptop&qid=1724844429&sr=8-99
34,"ASUS Vivobook 15 Thin and Light Laptop,Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, (16GB RAM/512GB/Win11/Office 2021/Blue/1.7 kg), X1502ZA-EJ541WS  ","53,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ541WS/dp/B0C7H6SSC8/ref=sr_1_100?dib=eyJ2IjoiMSJ9.MKZ5ue9xhvzk-tKZtB2XL_ujcj03djtnkCMwP9BE8kjBKj5agoRR-DGqo5X3LbPvEWP_rhLUdFbZmzmzVYQMd4HpWILJsSjL0IUKC_b9JoKTu53CbddIVGJT0UyQrzKrtAiJ5GnbNEYsj44ebv0csO237XEUCUbgYa1rFyCgizY_f8oU-6S3qHUFvCDtEW-OjQ2wnh0re2ROBN6KVUVnjz7s8Esc4Gk1sUPadITP73U.UawRpjGZhV_ns7cZQNeKqWLKIh3AetomMqCDzXZSmLE&dib_tag=se&keywords=laptop&qid=1724844429&sr=8-100
35,"Dell [Smartchoice] 15 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/15.6""(39.62cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant KB/Grey/1.48kg  ","36,990",https://amazon.in//Dell-Smartchoice-i3-1215U-Processor-Spill-Resistant/dp/B0BQJ68HHC/ref=sr_1_14?dib=eyJ2IjoiMSJ9.MPfRRWvR1zv8cS4EMt5RBaNu69b4O1sNkIk9bvdoBdgXUNROBVNK5LTVCuIKMZcde85G289Jga3jfVgcSNhfgcaOZ8nYqSDxQsFLZcnGfK0lsvAaU0kKTtscNQzzZ0voXuhmQF88VcES9d8FFudj4EUyfpmwmbpl_muaeMH6_3nFqmixZIYTSIaanzGvBknGDWYXlYoUpuTSoqqSCNLhqNlHhGjlwQM3a-RS1X8nUtw.0dJPNyW1m5cbhJYsmii28fe0Pok_4LqmgBvX7Yq0tAk&dib_tag=se&keywords=laptop&qid=1724844408&sr=8-14
36,"Primebook S 4G, 2024(New, WiFi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/128GB eMMC Storage, Black)  ","15,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NTI3ODQyODI4MDY2MTAwOjE3MjQ4NDQ0Mjk6c3BfYnRmOjMwMDIxMzY3MzA2MzEzMjo6MDo6&url=%2FPrimebook-Android-Based-MediaTek-MT8788%2Fdp%2FB0D1Y359QD%2Fref%3Dsr_1_101_sspa%3Fdib%3DeyJ2IjoiMSJ9.MKZ5ue9xhvzk-tKZtB2XL_ujcj03djtnkCMwP9BE8kjBKj5agoRR-DGqo5X3LbPvEWP_rhLUdFbZmzmzVYQMd4HpWILJsSjL0IUKC_b9JoKTu53CbddIVGJT0UyQrzKrtAiJ5GnbNEYsj44ebv0csO237XEUCUbgYa1rFyCgizY_f8oU-6S3qHUFvCDtEW-OjQ2wnh0re2ROBN6KVUVnjz7s8Esc4Gk1sUPadITP73U.UawRpjGZhV_ns7cZQNeKqWLKIh3AetomMqCDzXZSmLE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724844429%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
37,"Chuwi FreeBook 13.5 Inch 2 in 1 Touchscreen Laptop,Flipped 360 Degree, Windows 11,Intel Core i3-1215U 12th gen, 46.2Wh, 12 GB RAM LPDDR4 512 GB SSD Expandable Upto 1 TB, Backlit Keyboard  ","37,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NTI3ODQyODI4MDY2MTAwOjE3MjQ4NDQ0Mjk6c3BfYnRmOjMwMDEzMjQ3ODc4NzIzMjo6MDo6&url=%2FChuwi-FreeBook-Touchscreen-i3-1215U-Expandable%2Fdp%2FB0B1M6XJBJ%2Fref%3Dsr_1_102_sspa%3Fdib%3DeyJ2IjoiMSJ9.MKZ5ue9xhvzk-tKZtB2XL_ujcj03djtnkCMwP9BE8kjBKj5agoRR-DGqo5X3LbPvEWP_rhLUdFbZmzmzVYQMd4HpWILJsSjL0IUKC_b9JoKTu53CbddIVGJT0UyQrzKrtAiJ5GnbNEYsj44ebv0csO237XEUCUbgYa1rFyCgizY_f8oU-6S3qHUFvCDtEW-OjQ2wnh0re2ROBN6KVUVnjz7s8Esc4Gk1sUPadITP73U.UawRpjGZhV_ns7cZQNeKqWLKIh3AetomMqCDzXZSmLE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724844429%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
38,"Lenovo Legion Pro 5 Intel Core i7-14650HX 16"" (40.64cm) WQXGA IPS 500Nits 240Hz Gaming Laptop (16GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 4060 8GB/100% DCI-P3/3 Month Game Pass/Grey/2.5Kg), 83DF003NIN  ","1,55,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNDM0MTEzNzI1Nzg0NjcyOjE3MjQ4NDQ0MzM6c3BfYXRmX25leHQ6MzAwMjYyNDc5NjM0MTMyOjowOjo&url=%2FLenovo-i7-14650HX-40-64cm-500Nits-83DF003NIN%2Fdp%2FB0CXPZLJ7T%2Fref%3Dsr_1_97_sspa%3Fdib%3DeyJ2IjoiMSJ9.42-5XgU6bxcdfnkwGWiiUYj5wiGJWnFYz-aSRl62DRFbUnRlGSX4W4-G9dS536X4mfvVtdI6QTeBt3GhHLMF-Vrx-lXPSZBa5rSuy5sBVLAIDpnzEBsgNOUag-xpOWG-8KIGgXq0K_nkZnoJiHfxpiBE8oF3NOqOXkhZAHzJXek4H-0K_9p1AHmoIGLuR7j58GGl_1RRp-XgSOkEzk6nbluHZCHvjxcMgSOhuTNGOto.acefxM6HcVxpCrU1n8obzhDt_Scb7YqNWQKMXjARwzk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724844433%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
39,"MSI Thin 15, Intel 12th Gen. Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB /Cosmos Gray/1.86Kg), B12UC-1692IN  ","56,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNDM0MTEzNzI1Nzg0NjcyOjE3MjQ4NDQ0MzM6c3BfYXRmX25leHQ6MzAwMjQ2MDg5NjYwOTMyOjowOjo&url=%2FMSI-i5-12450H-Windows-GeForce-B12UC-1692IN%2Fdp%2FB0CV9P2BB8%2Fref%3Dsr_1_98_sspa%3Fdib%3DeyJ2IjoiMSJ9.42-5XgU6bxcdfnkwGWiiUYj5wiGJWnFYz-aSRl62DRFbUnRlGSX4W4-G9dS536X4mfvVtdI6QTeBt3GhHLMF-Vrx-lXPSZBa5rSuy5sBVLAIDpnzEBsgNOUag-xpOWG-8KIGgXq0K_nkZnoJiHfxpiBE8oF3NOqOXkhZAHzJXek4H-0K_9p1AHmoIGLuR7j58GGl_1RRp-XgSOkEzk6nbluHZCHvjxcMgSOhuTNGOto.acefxM6HcVxpCrU1n8obzhDt_Scb7YqNWQKMXjARwzk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724844433%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
40,"Dell Inspiron 5430 Laptop, 13th Gen Intel Core i5-1335U Processor/16GB/1TB SSD/14.0"" (35.56CM) FHD+ WVA 250 nits/Backlit KB + FPR/Win 11+MSO'21/15 Month McAfee/Platinum Silver/Thin & Light- 1.59KG  ","71,790",https://amazon.in//Dell-Inspiron-5430-i5-1335U-Processor/dp/B0CBC9HLLC/ref=sr_1_99?dib=eyJ2IjoiMSJ9.42-5XgU6bxcdfnkwGWiiUYj5wiGJWnFYz-aSRl62DRFbUnRlGSX4W4-G9dS536X4mfvVtdI6QTeBt3GhHLMF-Vrx-lXPSZBa5rSuy5sBVLAIDpnzEBsgNOUag-xpOWG-8KIGgXq0K_nkZnoJiHfxpiBE8oF3NOqOXkhZAHzJXek4H-0K_9p1AHmoIGLuR7j58GGl_1RRp-XgSOkEzk6nbluHZCHvjxcMgSOhuTNGOto.acefxM6HcVxpCrU1n8obzhDt_Scb7YqNWQKMXjARwzk&dib_tag=se&keywords=laptop&qid=1724844433&sr=8-99
41,"HONOR MagicBook X16 (2024), 12th Gen Intel Core i5-12450H, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop (16GB/512GB PCIe SSD/Windows 11/ Full-Size Numeric Keyboard /1.68Kg), Gray  ","43,990",https://amazon.in//MagicBook-i5-12450H-Anti-Glare-Full-Size-Keyboard/dp/B0CRQB4HBP/ref=sr_1_100?dib=eyJ2IjoiMSJ9.42-5XgU6bxcdfnkwGWiiUYj5wiGJWnFYz-aSRl62DRFbUnRlGSX4W4-G9dS536X4mfvVtdI6QTeBt3GhHLMF-Vrx-lXPSZBa5rSuy5sBVLAIDpnzEBsgNOUag-xpOWG-8KIGgXq0K_nkZnoJiHfxpiBE8oF3NOqOXkhZAHzJXek4H-0K_9p1AHmoIGLuR7j58GGl_1RRp-XgSOkEzk6nbluHZCHvjxcMgSOhuTNGOto.acefxM6HcVxpCrU1n8obzhDt_Scb7YqNWQKMXjARwzk&dib_tag=se&keywords=laptop&qid=1724844433&sr=8-100
42,"HP 15s 12th Gen Intel Core i5, 15/6inch (39.6 cm), 8GB RAM, 512GB SSD, Intel Iris Xe Graphics, Backlit Kb, (Win 11 Home, Natural Silver, 1.69kg), fq5202TU / fq5329TU  ","46,990",https://amazon.in//HP-Graphics-Backlit-fq5202TU-fq5329TU/dp/B0CJM5Z6FY/ref=sr_1_101?dib=eyJ2IjoiMSJ9.42-5XgU6bxcdfnkwGWiiUYj5wiGJWnFYz-aSRl62DRFbUnRlGSX4W4-G9dS536X4mfvVtdI6QTeBt3GhHLMF-Vrx-lXPSZBa5rSuy5sBVLAIDpnzEBsgNOUag-xpOWG-8KIGgXq0K_nkZnoJiHfxpiBE8oF3NOqOXkhZAHzJXek4H-0K_9p1AHmoIGLuR7j58GGl_1RRp-XgSOkEzk6nbluHZCHvjxcMgSOhuTNGOto.acefxM6HcVxpCrU1n8obzhDt_Scb7YqNWQKMXjARwzk&dib_tag=se&keywords=laptop&qid=1724844433&sr=8-101
43,"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (4GB/256GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6005CIN  ","20,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6005CIN/dp/B0C864DPY2/ref=sr_1_102?dib=eyJ2IjoiMSJ9.42-5XgU6bxcdfnkwGWiiUYj5wiGJWnFYz-aSRl62DRFbUnRlGSX4W4-G9dS536X4mfvVtdI6QTeBt3GhHLMF-Vrx-lXPSZBa5rSuy5sBVLAIDpnzEBsgNOUag-xpOWG-8KIGgXq0K_nkZnoJiHfxpiBE8oF3NOqOXkhZAHzJXek4H-0K_9p1AHmoIGLuR7j58GGl_1RRp-XgSOkEzk6nbluHZCHvjxcMgSOhuTNGOto.acefxM6HcVxpCrU1n8obzhDt_Scb7YqNWQKMXjARwzk&dib_tag=se&keywords=laptop&qid=1724844433&sr=8-102
44,"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, FHD camera w/privacy shutter (Win 11, MSO 2021, Silver, 1.59 kg), fd0013TU  ","56,700",https://amazon.in//HP-i5-1335U-15-6-inch-Graphics-fd0013TU/dp/B0C3MJZ5YB/ref=sr_1_103?dib=eyJ2IjoiMSJ9.42-5XgU6bxcdfnkwGWiiUYj5wiGJWnFYz-aSRl62DRFbUnRlGSX4W4-G9dS536X4mfvVtdI6QTeBt3GhHLMF-Vrx-lXPSZBa5rSuy5sBVLAIDpnzEBsgNOUag-xpOWG-8KIGgXq0K_nkZnoJiHfxpiBE8oF3NOqOXkhZAHzJXek4H-0K_9p1AHmoIGLuR7j58GGl_1RRp-XgSOkEzk6nbluHZCHvjxcMgSOhuTNGOto.acefxM6HcVxpCrU1n8obzhDt_Scb7YqNWQKMXjARwzk&dib_tag=se&keywords=laptop&qid=1724844433&sr=8-103
